,bike_nr,birth_date,duration,end_date,end_station,gender,id,resource_uri,start_date,start_station,status,subscription_type,zip_code
89,B00138,,6337,2012-04-15T19:18:00,/api/v1/station/33/,,199317,/api/v1/trip/199317/,2012-04-15T17:33:00,/api/v1/station/33/,Closed,Casual,
90,B00571,,7142,2012-04-05T04:01:00,/api/v1/station/15/,,180872,/api/v1/trip/180872/,2012-04-05T02:02:00,/api/v1/station/33/,Closed,Casual,
91,B00510,1986.0,5906,2012-06-23T18:06:00,/api/v1/station/33/,Female,335677,/api/v1/trip/335677/,2012-06-23T16:28:00,/api/v1/station/33/,Closed,Registered,02135
92,B00386,,12414,2012-06-22T06:43:00,/api/v1/station/33/,,332662,/api/v1/trip/332662/,2012-06-22T03:16:00,/api/v1/station/33/,Closed,Casual,
93,B00249,,4142,2012-05-27T15:13:00,/api/v1/station/47/,,278056,/api/v1/trip/278056/,2012-05-27T14:04:00,/api/v1/station/33/,Closed,Casual,
94,B00604,,31329,2012-05-23T21:59:00,/api/v1/station/36/,,268143,/api/v1/trip/268143/,2012-05-23T13:17:00,/api/v1/station/33/,Closed,Casual,
95,B00085,,9833,2012-05-18T13:52:00,/api/v1/station/10/,,257797,/api/v1/trip/257797/,2012-05-18T11:08:00,/api/v1/station/33/,Closed,Casual,
96,B00464,,4241,2012-04-30T18:33:00,/api/v1/station/33/,,227334,/api/v1/trip/227334/,2012-04-30T17:22:00,/api/v1/station/33/,Closed,Casual,
97,B00215,,5200,2012-04-21T19:29:00,/api/v1/station/41/,,213403,/api/v1/trip/213403/,2012-04-21T18:03:00,/api/v1/station/33/,Closed,Casual,
98,B00114,1985.0,36037,2012-04-18T07:53:00,/api/v1/station/33/,Female,204800,/api/v1/trip/204800/,2012-04-17T21:52:00,/api/v1/station/33/,Closed,Registered,02169
99,B00529,,4858,2012-04-16T19:29:00,/api/v1/station/33/,,202076,/api/v1/trip/202076/,2012-04-16T18:08:00,/api/v1/station/33/,Closed,Casual,
100,B00084,,3652,2012-04-07T16:36:00,/api/v1/station/33/,,184976,/api/v1/trip/184976/,2012-04-07T15:35:00,/api/v1/station/33/,Closed,Casual,
101,B00506,,4022,2012-06-17T14:33:00,/api/v1/station/53/,,321700,/api/v1/trip/321700/,2012-06-17T13:26:00,/api/v1/station/33/,Closed,Casual,
102,B00096,,5844,2012-05-28T15:41:00,/api/v1/station/9/,,280790,/api/v1/trip/280790/,2012-05-28T14:04:00,/api/v1/station/33/,Closed,Casual,
103,B00185,,3859,2012-05-23T18:44:00,/api/v1/station/33/,,268859,/api/v1/trip/268859/,2012-05-23T17:39:00,/api/v1/station/33/,Closed,Casual,
104,B00029,,8965,2012-05-18T13:12:00,/api/v1/station/33/,,257754,/api/v1/trip/257754/,2012-05-18T10:43:00,/api/v1/station/33/,Closed,Casual,
105,B00566,,5144,2012-05-12T15:37:00,/api/v1/station/54/,,245770,/api/v1/trip/245770/,2012-05-12T14:11:00,/api/v1/station/33/,Closed,Casual,
106,B00019,1991.0,4074,2012-04-20T12:49:00,/api/v1/station/33/,Female,209824,/api/v1/trip/209824/,2012-04-20T11:42:00,/api/v1/station/33/,Closed,Registered,02215
107,B00535,,8603,2012-04-16T18:07:00,/api/v1/station/33/,,201521,/api/v1/trip/201521/,2012-04-16T15:44:00,/api/v1/station/33/,Closed,Casual,
108,B00315,,4905,2012-04-15T17:59:00,/api/v1/station/33/,,199075,/api/v1/trip/199075/,2012-04-15T16:38:00,/api/v1/station/33/,Closed,Casual,
109,B00213,,5276,2012-04-14T17:40:00,/api/v1/station/42/,,196094,/api/v1/trip/196094/,2012-04-14T16:12:00,/api/v1/station/33/,Closed,Casual,
110,B00316,,4799,2012-04-14T16:49:00,/api/v1/station/24/,,195929,/api/v1/trip/195929/,2012-04-14T15:29:00,/api/v1/station/33/,Closed,Casual,
111,B00306,,3935,2012-04-12T11:27:00,/api/v1/station/33/,,191823,/api/v1/trip/191823/,2012-04-12T10:21:00,/api/v1/station/33/,Closed,Casual,
112,B00023,,6862,2012-04-05T04:01:00,/api/v1/station/15/,,180874,/api/v1/trip/180874/,2012-04-05T02:07:00,/api/v1/station/33/,Closed,Casual,
113,B00116,,9694,2012-06-14T10:36:00,/api/v1/station/47/,,314071,/api/v1/trip/314071/,2012-06-14T07:54:00,/api/v1/station/33/,Closed,Casual,
114,B00142,,4156,2012-05-28T12:28:00,/api/v1/station/25/,,280169,/api/v1/trip/280169/,2012-05-28T11:19:00,/api/v1/station/33/,Closed,Casual,
115,B00386,,4965,2012-05-17T17:52:00,/api/v1/station/33/,,255712,/api/v1/trip/255712/,2012-05-17T16:29:00,/api/v1/station/33/,Closed,Casual,
116,B00190,,13806,2012-05-11T21:09:00,/api/v1/station/30/,,243963,/api/v1/trip/243963/,2012-05-11T17:18:00,/api/v1/station/33/,Closed,Casual,
117,B00121,,3763,2012-04-25T15:52:00,/api/v1/station/33/,,218258,/api/v1/trip/218258/,2012-04-25T14:49:00,/api/v1/station/33/,Closed,Casual,
118,B00106,,5115,2012-04-21T23:20:00,/api/v1/station/33/,,213943,/api/v1/trip/213943/,2012-04-21T21:55:00,/api/v1/station/33/,Closed,Casual,
119,B00537,,4242,2012-04-21T18:55:00,/api/v1/station/33/,,213334,/api/v1/trip/213334/,2012-04-21T17:44:00,/api/v1/station/33/,Closed,Casual,
120,B00187,,6333,2012-04-14T20:21:00,/api/v1/station/8/,,196754,/api/v1/trip/196754/,2012-04-14T18:35:00,/api/v1/station/33/,Closed,Casual,
121,B00487,,9643,2012-04-13T22:32:00,/api/v1/station/33/,,194235,/api/v1/trip/194235/,2012-04-13T19:51:00,/api/v1/station/33/,Closed,Casual,
122,B00398,,6149,2012-06-16T14:46:00,/api/v1/station/10/,,319969,/api/v1/trip/319969/,2012-06-16T13:03:00,/api/v1/station/33/,Closed,Casual,
123,B00054,,5081,2012-06-09T14:18:00,/api/v1/station/3/,,303825,/api/v1/trip/303825/,2012-06-09T12:53:00,/api/v1/station/33/,Closed,Casual,
124,B00385,,3656,2012-05-28T13:45:00,/api/v1/station/60/,,280446,/api/v1/trip/280446/,2012-05-28T12:44:00,/api/v1/station/33/,Closed,Casual,
125,B00389,,3981,2012-05-27T15:52:00,/api/v1/station/44/,,278237,/api/v1/trip/278237/,2012-05-27T14:46:00,/api/v1/station/33/,Closed,Casual,
126,B00131,,4154,2012-05-27T15:13:00,/api/v1/station/47/,,278060,/api/v1/trip/278060/,2012-05-27T14:04:00,/api/v1/station/33/,Closed,Casual,
127,B00589,,4946,2012-05-19T16:21:00,/api/v1/station/41/,,260888,/api/v1/trip/260888/,2012-05-19T14:58:00,/api/v1/station/33/,Closed,Casual,
128,B00130,,3948,2012-05-12T14:33:00,/api/v1/station/53/,,245619,/api/v1/trip/245619/,2012-05-12T13:27:00,/api/v1/station/33/,Closed,Casual,
129,B00003,,4569,2012-04-27T18:54:00,/api/v1/station/33/,,222251,/api/v1/trip/222251/,2012-04-27T17:38:00,/api/v1/station/33/,Closed,Casual,
130,B00369,,4000,2012-04-12T11:27:00,/api/v1/station/33/,,191820,/api/v1/trip/191820/,2012-04-12T10:20:00,/api/v1/station/33/,Closed,Casual,
131,B00459,,10567,2012-04-16T11:23:00,/api/v1/station/52/,,200389,/api/v1/trip/200389/,2012-04-16T08:26:00,/api/v1/station/33/,Closed,Casual,
132,B00295,,7401,2012-04-10T20:45:00,/api/v1/station/9/,,189293,/api/v1/trip/189293/,2012-04-10T18:42:00,/api/v1/station/33/,Closed,Casual,
133,B00602,,5370,2012-06-09T14:17:00,/api/v1/station/3/,,303808,/api/v1/trip/303808/,2012-06-09T12:48:00,/api/v1/station/33/,Closed,Casual,
134,B00009,,3654,2012-05-28T13:45:00,/api/v1/station/60/,,280444,/api/v1/trip/280444/,2012-05-28T12:44:00,/api/v1/station/33/,Closed,Casual,
135,B00478,,4996,2012-04-17T12:10:00,/api/v1/station/33/,,203226,/api/v1/trip/203226/,2012-04-17T10:47:00,/api/v1/station/33/,Closed,Casual,
136,B00504,,6360,2012-04-14T20:21:00,/api/v1/station/8/,,196752,/api/v1/trip/196752/,2012-04-14T18:35:00,/api/v1/station/33/,Closed,Casual,
137,B00012,,4562,2012-04-14T18:26:00,/api/v1/station/58/,,196396,/api/v1/trip/196396/,2012-04-14T17:10:00,/api/v1/station/33/,Closed,Casual,
138,B00202,,4623,2012-04-14T16:49:00,/api/v1/station/24/,,195939,/api/v1/trip/195939/,2012-04-14T15:32:00,/api/v1/station/33/,Closed,Casual,
139,B00192,,5415,2012-04-08T14:41:00,/api/v1/station/33/,,185745,/api/v1/trip/185745/,2012-04-08T13:11:00,/api/v1/station/33/,Closed,Casual,
140,B00064,,28395,2012-06-21T18:36:00,/api/v1/station/53/,,331142,/api/v1/trip/331142/,2012-06-21T10:43:00,/api/v1/station/33/,Closed,Casual,
141,B00205,,5165,2012-05-12T15:37:00,/api/v1/station/54/,,245764,/api/v1/trip/245764/,2012-05-12T14:11:00,/api/v1/station/33/,Closed,Casual,
142,B00502,,13802,2012-05-11T21:08:00,/api/v1/station/30/,,243965,/api/v1/trip/243965/,2012-05-11T17:18:00,/api/v1/station/33/,Closed,Casual,
143,B00458,1985.0,6357,2012-04-14T20:21:00,/api/v1/station/8/,Female,196758,/api/v1/trip/196758/,2012-04-14T18:35:00,/api/v1/station/33/,Closed,Registered,02134
144,B00407,,4733,2012-06-26T14:39:00,/api/v1/station/33/,,341271,/api/v1/trip/341271/,2012-06-26T13:20:00,/api/v1/station/33/,Closed,Casual,
145,B00234,,4009,2012-06-17T14:33:00,/api/v1/station/53/,,321701,/api/v1/trip/321701/,2012-06-17T13:26:00,/api/v1/station/33/,Closed,Casual,
146,B00294,,3679,2012-05-28T13:01:00,/api/v1/station/10/,,280272,/api/v1/trip/280272/,2012-05-28T12:00:00,/api/v1/station/33/,Closed,Casual,
147,B00563,,6311,2012-06-01T14:11:00,/api/v1/station/41/,,290652,/api/v1/trip/290652/,2012-06-01T12:26:00,/api/v1/station/33/,Closed,Casual,
148,B00057,,5110,2012-06-01T11:48:00,/api/v1/station/33/,,290420,/api/v1/trip/290420/,2012-06-01T10:23:00,/api/v1/station/33/,Closed,Casual,
149,B00191,,8169,2012-05-23T11:32:00,/api/v1/station/58/,,267776,/api/v1/trip/267776/,2012-05-23T09:16:00,/api/v1/station/33/,Closed,Casual,
150,B00540,,5620,2012-05-17T17:53:00,/api/v1/station/33/,,255689,/api/v1/trip/255689/,2012-05-17T16:20:00,/api/v1/station/33/,Closed,Casual,
151,B00212,,5620,2012-05-12T02:32:00,/api/v1/station/63/,,244739,/api/v1/trip/244739/,2012-05-12T00:59:00,/api/v1/station/33/,Closed,Casual,
152,B00616,1993.0,92403,2012-04-23T13:09:00,/api/v1/station/10/,Male,214459,/api/v1/trip/214459/,2012-04-22T11:29:00,/api/v1/station/33/,Closed,Registered,02215
153,B00006,,4878,2012-04-21T14:35:00,/api/v1/station/42/,,212261,/api/v1/trip/212261/,2012-04-21T13:14:00,/api/v1/station/33/,Closed,Casual,
154,B00011,,10761,2012-04-20T20:19:00,/api/v1/station/10/,,210672,/api/v1/trip/210672/,2012-04-20T17:20:00,/api/v1/station/33/,Closed,Casual,
155,B00362,,8442,2012-03-22T16:45:00,/api/v1/station/53/,,164496,/api/v1/trip/164496/,2012-03-22T14:24:00,/api/v1/station/33/,Closed,Casual,
156,B00053,,15378,2012-06-22T03:39:00,/api/v1/station/9/,,332585,/api/v1/trip/332585/,2012-06-21T23:23:00,/api/v1/station/33/,Closed,Casual,
157,B00563,,13366,2012-05-19T20:27:00,/api/v1/station/9/,,261333,/api/v1/trip/261333/,2012-05-19T16:45:00,/api/v1/station/33/,Closed,Casual,
158,B00205,,6788,2012-05-05T10:57:00,/api/v1/station/33/,,233596,/api/v1/trip/233596/,2012-05-05T09:04:00,/api/v1/station/33/,Closed,Casual,
159,B00579,,5913,2012-06-22T01:06:00,/api/v1/station/10/,,332591,/api/v1/trip/332591/,2012-06-21T23:27:00,/api/v1/station/33/,Closed,Casual,
160,B00459,1950.0,4246,2012-06-08T12:28:00,/api/v1/station/33/,Female,301747,/api/v1/trip/301747/,2012-06-08T11:17:00,/api/v1/station/33/,Closed,Registered,02215
161,B00560,,6937,2012-05-28T17:21:00,/api/v1/station/10/,,281180,/api/v1/trip/281180/,2012-05-28T15:26:00,/api/v1/station/33/,Closed,Casual,
162,B00413,,5163,2012-05-28T08:55:00,/api/v1/station/47/,,279834,/api/v1/trip/279834/,2012-05-28T07:29:00,/api/v1/station/33/,Closed,Casual,
163,B00084,,6882,2012-05-06T14:22:00,/api/v1/station/33/,,235477,/api/v1/trip/235477/,2012-05-06T12:27:00,/api/v1/station/33/,Closed,Casual,
164,B00404,,8217,2012-04-21T01:15:00,/api/v1/station/10/,,211457,/api/v1/trip/211457/,2012-04-20T22:58:00,/api/v1/station/33/,Closed,Casual,
165,B00086,,81088,2012-04-17T12:34:00,/api/v1/station/54/,,201150,/api/v1/trip/201150/,2012-04-16T14:02:00,/api/v1/station/33/,Closed,Casual,
166,B00499,,5437,2012-04-14T17:49:00,/api/v1/station/33/,,196147,/api/v1/trip/196147/,2012-04-14T16:18:00,/api/v1/station/33/,Closed,Casual,
167,B00014,,4678,2012-03-23T12:14:00,/api/v1/station/33/,,166025,/api/v1/trip/166025/,2012-03-23T10:56:00,/api/v1/station/33/,Closed,Casual,
168,B00021,,7628,2012-06-25T18:39:00,/api/v1/station/42/,,339327,/api/v1/trip/339327/,2012-06-25T16:32:00,/api/v1/station/33/,Closed,Casual,
169,B00002,,4369,2012-06-22T17:43:00,/api/v1/station/46/,,333834,/api/v1/trip/333834/,2012-06-22T16:30:00,/api/v1/station/33/,Closed,Casual,
170,B00412,,3668,2012-05-25T13:13:00,/api/v1/station/53/,,272859,/api/v1/trip/272859/,2012-05-25T12:12:00,/api/v1/station/33/,Closed,Casual,
